N,File,Discipline,Rank,Node,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16
google-1,d1-r3.csv,1,3,Google,books,,,,,,,,,,,,,,,
google-2,d1-r3.csv,1,3,Google,,,,,,,,,,,,,,,,
google-3,d1-r3.csv,1,3,Google,Scholar,,,,,,,,,,,,,,,
google-4,d1-r3.csv,1,3,Google,Books,,,,,,,,,,,,,,,
google-5,d2-r1.csv,2,1,Google,,,,,,,,,,,,,,,,
google-6,d1-r3.csv,1,3,Google,books,google,ngrams,,,,,,,,,,,,,
google-7,d1-r3.csv,1,3,Google,books,,,,,,,,,,,,,,,
google-8,d1-r3.csv,1,3,Google,etc.,,,,,,,,,,,,,,,
google-9,d1-r3.csv,1,3,Google,"books,",google,"scholar,","jstor,",online,archive,of,"california,",google,maps,,,,,,
google-10,d1-r3.csv,1,3,Google,books,often,has,missing,"pages,",even,for,books,in,the,stanford,library,,,,
google-11,d1-r3.csv,1,3,Google,scholar,,,,,,,,,,,,,,,
google-12,d1-r3.csv,1,3,Google,Books,,,,,,,,,,,,,,,
google-13,d1-r3.csv,1,3,Google,"Books,",Scholar,,,,,,,,,,,,,,
google-14,d1-r3.csv,1,3,Google,JSTOR,MOMA,website,,,,,,,,,,,,,
google-15,d2-r2.csv,2,2,Google,Books,is,hard,to,use,,,,,,,,,,,
google-16,d2-r2.csv,2,2,Google,"scholar,","Searchworks,","UNESCO,",World,Bank,,,,,,,,,
google-17,d2-r2.csv,2,2,Google,books,or,via,links,on,SULAIR,,,,,,,,
google-18,d2-r2.csv,2,2,Google,"Books,",Greater,availabilitty,,,,,,,,,,,
google-19,d2-r3.csv,2,3,Google,"(scholar,",books),,,,,,,,,,,,
google-20,d2-r3.csv,2,3,Google,"scholar,",Google,"books,",journal,"websites,",scholar,websites,,,,,,,
google-21,d2-r3.csv,2,3,Google,books,or,sometimes,through,the,Stanford,library,,,,,,,
google-22,d2-r1.csv,2,1,Google,scholar,,,,,,,,,,,,,
google-23,d2-r1.csv,2,1,Google,scholar,as,a,portal,to,university,library,holdings,,,,,,
google-24,d2-r1.csv,2,1,Google,link,to,an,article,in,Ethnic,and,Racial,Studies,(a,Taylor,and,Francis,journal).
google-25,d2-r1.csv,2,1,Google,Scholar,,,,,,,,,,,,,
google-26,d2-r2.csv,2,2,Google,Scholar,,,,,,,,,,,,,
google-27,d2-r2.csv,2,2,Google,"scholar,",and,the,various,databases,for,journals,and,newspaper,archives,mentioned,earlier,,
google-28,d2-r1.csv,2,1,Google,web,&,google,scholar,,,,,,,,,,
google-29,d1-r3.csv,1,3,Google,Art,museum,websites,,,,,,,,,,,
google-30,d1-r2.csv,1,2,Google,Art;,Google,Scholar,,,,,,,,,,,
google-31,d1-r2.csv,1,2,Google,Scholar,,,,,,,,,,,,,
google-32,d1-r2.csv,1,2,Google,Scholar;,WorldCat,,,,,,,,,,,
google-33,d1-r2.csv,1,2,Google,books,,,,,,,,,,,,
google-34,d1-r2.csv,1,2,Google,Books,"database,I",don't,get,good,access,to,this,type,of,material.,,
google-35,d1-r2.csv,1,2,Google,mostly.,,,,,,,,,,,,
google-36,d1-r2.csv,1,2,Google,"zotero,",library,"website,",worldcat,,,,,,,,,
google-37,d1-r1.csv,1,1,Google,"books,","Searchworks,",,,,,,,,,,,
google-38,d1-r1.csv,1,1,Google,and,references,elsewhere,in,scholarship,on,and,off,the,web,to,find,titles
google-39,d1-r1.csv,1,1,Google,,,,,,,,,,,,,
google-40,d1-r1.csv,1,1,Google,books,,,,,,,,,,,,
google-41,d1-r2.csv,1,2,Google,and,digitized,collections,such,as,http://purl.pt/index/geral/PT/index.html,,,,,,,
google-42,d1-r2.csv,1,2,Google,Scholar,,,,,,,,,,,,
google-43,d1-r2.csv,1,2,Google,scholar,,,,,,,,,,,,
google-44,d1-r3.csv,1,3,Google,books,because,I,can't,get,all,pages.,,,,,,
google-45,d1-r3.csv,1,3,Google,"books,",google,"scholar,","jstor,",online,archive,of,"california,",google,maps,,,
google-46,d1-r3.csv,1,3,Google,accounts,but,that,,,,,,,,,,
google-47,d1-r3.csv,1,3,Google,,,,,,,,,,,,,
google-48,d1-r3.csv,1,3,Google,Scholar,,,,,,,,,,,,
google-49,d1-r3.csv,1,3,Google,"wikipedia,",Art,"Cyclopedia,",Web,Gallery,of,Art,,,,,,
google-50,d1-r3.csv,1,3,Google,has,become,very,important.,,,,,,,,,
google-51,d1-r2.csv,1,2,Google,,,,,,,,,,,,,
google-52,d1-r2.csv,1,2,Google,books,,,,,,,,,,,,
google-53,d1-r2.csv,1,2,Google,search,for,them.,,,,,,,,,,
google-54,d1-r3.csv,1,3,Google,"scholar,","jstor,",online,archive,of,"california,",google,maps,,,,,
google-55,d1-r3.csv,1,3,Google,books,is,inconsistent,,,,,,,,,,
google-56,d1-r3.csv,1,3,Google,I'd,be,lost.,,,,,,,,,,
google-57,d1-r3.csv,1,3,Google,"scholar,",google,"books,",journal,"websites,",scholar,websites,(with,"data),",organization,websites,(with,data)
google-58,d2-r3.csv,2,3,Google,"Maps,",Sometimes,maps,need,to,be,printed.,,,,,,
google-59,d3-r3.csv,3,3,Google,SIAM,,,,,,,,,,,,
google-60,d3-r3.csv,3,3,Google,without,leaving,one's,desk.,,,,,,,,,
google-61,d3-r3.csv,3,3,Google,Scholar,and,PubMed,,,,,,,,,,
google-62,d3-r3.csv,3,3,Google,Scholar,,,,,,,,,,,,
google-63,d3-r3.csv,3,3,Google,books,project,had,proceeded--or,some,similar,mechanism,for,digitizing,all,books,,
google-64,d3-r3.csv,3,3,Google,"Scholar,",my,own,lab's,"website,",NIH.gov,databases,,,,,,
google-65,d3-r3.csv,3,3,Google,Scholar,,,,,,,,,,,,
google-66,d3-r3.csv,3,3,Google,Scholar,,,,,,,,,,,,
google-67,d3-r3.csv,3,3,Google,books.,,,,,,,,,,,,
google-68,d3-r3.csv,3,3,Google,Web,of,Science,,,,,,,,,,
google-69,d3-r3.csv,3,3,Google,Images,,,,,,,,,,,,
google-70,d3-r3.csv,3,3,Google,,,,,,,,,,,,,
google-71,d3-r3.csv,3,3,Google,easily,accessible,,,,,,,,,,,
google-72,d3-r3.csv,3,3,Google,search,/,"Wikipedia,",www.lanl.gov,,,,,,,,,
google-73,d3-r3.csv,3,3,Google,scholar,or,ISI,web,of,science,,,,,,,
google-74,d3-r3.csv,3,3,Google,"Scholar,",ISI,Web,of,Science,,,,,,,,
google-75,d3-r3.csv,3,3,Google,images,is,"great,",although,I,use,that,more,for,teaching,than,for,research.
google-76,d3-r3.csv,3,3,Google,CRAN,Google,Scholar,,,,,,,,,,
google-77,d3-r3.csv,3,3,Google,Scholar,,,,,,,,,,,,
google-78,d3-r3.csv,3,3,Google,and,where,they,take,me.,,,,,,,,
google-79,d3-r3.csv,3,3,Google,Endnote,,,,,,,,,,,,
google-80,d3-r3.csv,3,3,Google,scholar,is,a,big,step,forward,but,need,further,development,of,search,engines,,,
google-81,d3-r3.csv,3,3,Google,,,,,,,,,,,,,,,,
google-82,d3-r3.csv,3,3,Google,Scholar,,,,,,,,,,,,,,,
